sample	strainID	evo_hist	count_correct	count_correct_thresh	f	target_f	replicate	strep_conc	transfers	n_species	community_type	plate_well
T69_s_0	HAMBI_0403	anc	1306	1306	0.11326973113616652	0.1	1	NA	0	3	masterplate	10C
T69_s_0	HAMBI_1896	evo	2015	2015	0.17476149176062447	0.1	1	NA	0	3	masterplate	10C
T70_1_0	HAMBI_1977	evo	7885	7885	0.8272135963071758	0.1	1	0	8	3	experiment	12F
T70_1_0	HAMBI_1896	evo	1281	1281	0.1343894250944188	0.1	1	0	8	3	experiment	12F
T70_1_0	HAMBI_0403	evo	366	366	0.03839697859840537	0.8	1	0	8	3	experiment	12F
T70_2_0	HAMBI_1977	evo	7195	7195	0.7966120460584588	0.1	2	0	8	3	experiment	12F
T70_2_0	HAMBI_1896	evo	1837	1837	0.2033879539415412	0.1	2	0	8	3	experiment	12F
T70_2_0	HAMBI_0403	evo	157	0	0	0.8	2	0	8	3	experiment	12F
T70_s_0	HAMBI_0403	evo	5026	5026	0.7056015723711919	0.8	1	NA	0	3	masterplate	12F
T70_s_0	HAMBI_1896	evo	1211	1211	0.1700126351256493	0.1	1	NA	0	3	masterplate	12F
T70_s_0	HAMBI_1977	evo	886	886	0.12438579250315879	0.1	1	NA	0	3	masterplate	12F
T71_1_0	HAMBI_1977	evo	7629	7629	0.8401982378854626	0.1	1	0	8	3	experiment	12D
T71_1_0	HAMBI_1896	evo	1451	1451	0.15980176211453745	0.8	1	0	8	3	experiment	12D
T71_1_0	HAMBI_0403	evo	98	0	0	0.1	1	0	8	3	experiment	12D
T71_2_0	HAMBI_1977	evo	8483	8483	0.7724458204334366	0.1	2	0	8	3	experiment	12D
T71_2_0	HAMBI_1896	evo	2004	2004	0.1824804225095611	0.8	2	0	8	3	experiment	12D
T71_2_0	HAMBI_0403	evo	495	495	0.04507375705700237	0.1	2	0	8	3	experiment	12D
T71_s_0	HAMBI_1896	evo	4220	4220	0.7610459873760145	0.8	1	NA	0	3	masterplate	12D
T71_s_0	HAMBI_0403	evo	704	704	0.12696122633002704	0.1	1	NA	0	3	masterplate	12D
T71_s_0	HAMBI_1977	evo	621	621	0.11199278629395852	0.1	1	NA	0	3	masterplate	12D
T72_1_0	HAMBI_1977	evo	9535	9535	0.8621157323688969	0.8	1	0	8	3	experiment	10D
T72_1_0	HAMBI_1896	evo	1525	1525	0.13788426763110306	0.1	1	0	8	3	experiment	10D
T72_1_0	HAMBI_0403	evo	102	0	0	0.1	1	0	8	3	experiment	10D
T72_2_0	HAMBI_1977	evo	11616	11616	0.8383371824480369	0.8	2	0	8	3	experiment	10D
T72_2_0	HAMBI_1896	evo	2240	2240	0.16166281755196305	0.1	2	0	8	3	experiment	10D
T72_2_0	HAMBI_0403	evo	195	0	0	0.1	2	0	8	3	experiment	10D
T72_s_0	HAMBI_1977	evo	8546	8546	0.7352030282174811	0.8	1	NA	0	3	masterplate	10D
T72_s_0	HAMBI_0403	evo	1249	1249	0.10745010323468686	0.1	1	NA	0	3	masterplate	10D
T72_s_0	HAMBI_1896	evo	1829	1829	0.15734686854783206	0.1	1	NA	0	3	masterplate	10D
T73_1_0	HAMBI_1287	anc	4520	4520	0.4410616705698673	0.8	1	0	8	3	experiment	09G
T73_1_0	HAMBI_1977	anc	3058	3058	0.29839968774395004	0.1	1	0	8	3	experiment	09G
T73_1_0	HAMBI_1896	anc	2670	2670	0.2605386416861827	0.1	1	0	8	3	experiment	09G
T73_2_0	HAMBI_1287	anc	6433	6433	0.48342977380326146	0.8	2	0	8	3	experiment	09G
T73_2_0	HAMBI_1977	anc	3575	3575	0.26865559479972945	0.1	2	0	8	3	experiment	09G
T73_2_0	HAMBI_1896	anc	3299	3299	0.2479146313970091	0.1	2	0	8	3	experiment	09G
T73_s_0	HAMBI_1287	anc	5402	5402	0.6406546489563567	0.8	1	NA	0	3	masterplate	09G
T73_s_0	HAMBI_1977	anc	1235	1235	0.14646584440227703	0.1	1	NA	0	3	masterplate	09G
T73_s_0	HAMBI_1896	anc	1795	1795	0.21287950664136623	0.1	1	NA	0	3	masterplate	09G
T74_1_0	HAMBI_1287	anc	3453	3453	0.428944099378882	0.1	1	0	8	3	experiment	03G
T74_1_0	HAMBI_1977	anc	2237	2237	0.277888198757764	0.1	1	0	8	3	experiment	03G
T74_1_0	HAMBI_1896	anc	2360	2360	0.29316770186335406	0.8	1	0	8	3	experiment	03G
T74_2_0	HAMBI_1287	anc	5560	5560	0.4836464857341684	0.1	2	0	8	3	experiment	03G
T74_2_0	HAMBI_1977	anc	2754	2754	0.2395615866388309	0.1	2	0	8	3	experiment	03G
T74_2_0	HAMBI_1896	anc	3182	3182	0.2767919276270007	0.8	2	0	8	3	experiment	03G
T74_s_0	HAMBI_1896	anc	4476	4476	0.8318156476491358	0.8	1	NA	0	3	masterplate	03G
T74_s_0	HAMBI_1977	anc	556	556	0.10332651923434306	0.1	1	NA	0	3	masterplate	03G
T74_s_0	HAMBI_1287	anc	349	349	0.06485783311652109	0.1	1	NA	0	3	masterplate	03G
T75_1_0	HAMBI_1287	anc	3931	3931	0.39731150192035575	0.1	1	0	8	3	experiment	01G
T75_1_0	HAMBI_1977	anc	3050	3050	0.3082676369516879	0.8	1	0	8	3	experiment	01G
T75_1_0	HAMBI_1896	anc	2913	2913	0.29442086112795635	0.1	1	0	8	3	experiment	01G
T75_2_0	HAMBI_1287	anc	5025	5025	0.38878143133462284	0.1	2	0	8	3	experiment	01G
T75_2_0	HAMBI_1977	anc	3646	3646	0.2820889748549323	0.8	2	0	8	3	experiment	01G
T75_2_0	HAMBI_1896	anc	4254	4254	0.3291295938104449	0.1	2	0	8	3	experiment	01G
T75_s_0	HAMBI_1977	anc	5136	5136	0.730999146029035	0.8	1	NA	0	3	masterplate	01G
T75_s_0	HAMBI_1287	anc	876	876	0.1246797608881298	0.1	1	NA	0	3	masterplate	01G
T75_s_0	HAMBI_1896	anc	1014	1014	0.1443210930828352	0.1	1	NA	0	3	masterplate	01G
T76_1_0	HAMBI_1977	anc	7752	7752	0.5218093699515347	0.1	1	0	8	3	experiment	09H
T76_1_0	HAMBI_1287	evo	3088	3088	0.20786214324178784	0.8	1	0	8	3	experiment	09H
T76_1_0	HAMBI_1896	anc	4016	4016	0.2703284868066774	0.1	1	0	8	3	experiment	09H
T76_2_0	HAMBI_1287	evo	5228	5228	0.3383599767005372	0.8	2	0	8	3	experiment	09H
T76_2_0	HAMBI_1977	anc	5752	5752	0.3722736392466507	0.1	2	0	8	3	experiment	09H
T76_2_0	HAMBI_1896	anc	4471	4471	0.2893663840528121	0.1	2	0	8	3	experiment	09H
T76_s_0	HAMBI_1287	evo	3860	3860	0.5796666166091005	0.8	1	NA	0	3	masterplate	09H
T76_s_0	HAMBI_1896	anc	1859	1859	0.2791710467037093	0.1	1	NA	0	3	masterplate	09H
T76_s_0	HAMBI_1977	anc	940	940	0.14116233668719028	0.1	1	NA	0	3	masterplate	09H
T77_1_0	HAMBI_1977	anc	4363	4363	0.6917710480418583	0.1	1	0	8	3	experiment	03H
T77_1_0	HAMBI_1896	anc	1612	1612	0.2555890280640558	0.8	1	0	8	3	experiment	03H
T77_1_0	HAMBI_1287	evo	332	332	0.052639923894085935	0.1	1	0	8	3	experiment	03H
T77_2_0	HAMBI_1977	anc	6639	6639	0.6605970149253731	0.1	2	0	8	3	experiment	03H
T77_2_0	HAMBI_1896	anc	2787	2787	0.2773134328358209	0.8	2	0	8	3	experiment	03H
T77_2_0	HAMBI_1287	evo	624	624	0.06208955223880597	0.1	2	0	8	3	experiment	03H
T77_s_0	HAMBI_1896	anc	4632	4632	0.8089416695773664	0.8	1	NA	0	3	masterplate	03H
T77_s_0	HAMBI_1287	evo	587	587	0.1025148445686343	0.1	1	NA	0	3	masterplate	03H
T77_s_0	HAMBI_1977	anc	507	507	0.088543485853999307	0.1	1	NA	0	3	masterplate	03H
T78_1_0	HAMBI_1977	anc	6501	6501	0.5760233918128655	0.8	1	0	8	3	experiment	01H
T78_1_0	HAMBI_1896	anc	3260	3260	0.2888534467481836	0.1	1	0	8	3	experiment	01H
T78_1_0	HAMBI_1287	evo	1525	1525	0.13512316143895092	0.1	1	0	8	3	experiment	01H
T78_2_0	HAMBI_1977	anc	8203	8203	0.65808263136783	0.8	2	0	8	3	experiment	01H
T78_2_0	HAMBI_1896	anc	3333	3333	0.2673886883273165	0.1	2	0	8	3	experiment	01H
T78_2_0	HAMBI_1287	evo	929	929	0.07452868030485359	0.1	2	0	8	3	experiment	01H
T78_s_0	HAMBI_1977	anc	5332	5332	0.735549730997379	0.8	1	NA	0	3	masterplate	01H
T78_s_0	HAMBI_1896	anc	1484	1484	0.20471789212305144	0.1	1	NA	0	3	masterplate	01H
T78_s_0	HAMBI_1287	evo	433	433	0.059732376879569594	0.1	1	NA	0	3	masterplate	01H
T79_1_0	HAMBI_1287	anc	4053	4053	0.4913918525703201	0.8	1	0	8	3	experiment	11G
T79_1_0	HAMBI_1977	anc	3207	3207	0.3888215324927255	0.1	1	0	8	3	experiment	11G
T79_1_0	HAMBI_1896	evo	988	988	0.11978661493695442	0.1	1	0	8	3	experiment	11G
T79_2_0	HAMBI_1287	anc	4806	4806	0.4762659795857695	0.8	2	0	8	3	experiment	11G
T79_2_0	HAMBI_1977	anc	3592	3592	0.3559607571102963	0.1	2	0	8	3	experiment	11G
T79_2_0	HAMBI_1896	evo	1693	1693	0.1677732633039342	0.1	2	0	8	3	experiment	11G
T79_s_0	HAMBI_1287	anc	4961	4961	0.6223030607124937	0.8	1	NA	0	3	masterplate	11G
T79_s_0	HAMBI_1896	evo	1938	1938	0.24310085298544906	0.1	1	NA	0	3	masterplate	11G
T79_s_0	HAMBI_1977	anc	1073	1073	0.1345960863020572	0.1	1	NA	0	3	masterplate	11G
T80_1_0	HAMBI_1287	anc	5142	5142	0.46980356327089995	0.1	1	0	8	3	experiment	07G
T80_1_0	HAMBI_1977	anc	4275	4275	0.39058931018730014	0.1	1	0	8	3	experiment	07G
T80_1_0	HAMBI_1896	evo	1528	1528	0.1396071265417999	0.8	1	0	8	3	experiment	07G
T80_2_0	HAMBI_1287	anc	4224	4224	0.48335049776862343	0.1	2	0	8	3	experiment	07G
T80_2_0	HAMBI_1977	anc	3198	3198	0.36594576038448334	0.1	2	0	8	3	experiment	07G
T80_2_0	HAMBI_1896	evo	1317	1317	0.15070374184689322	0.8	2	0	8	3	experiment	07G
T80_s_0	HAMBI_1896	evo	6651	6651	0.8444641950228542	0.8	1	NA	0	3	masterplate	07G
T80_s_0	HAMBI_1977	anc	749	749	0.09509903504316912	0.1	1	NA	0	3	masterplate	07G
T80_s_0	HAMBI_1287	anc	476	476	0.06043676993397664	0.1	1	NA	0	3	masterplate	07G
T81_1_0	HAMBI_1287	anc	4184	4184	0.47027087782398563	0.1	1	0	8	3	experiment	05G
T81_1_0	HAMBI_1977	anc	3557	3557	0.3997976846127908	0.8	1	0	8	3	experiment	05G
T81_1_0	HAMBI_1896	evo	1156	1156	0.12993143756322356	0.1	1	0	8	3	experiment	05G
T81_2_0	HAMBI_1287	anc	4003	4003	0.4736717548219146	0.1	2	0	8	3	experiment	05G
T81_2_0	HAMBI_1977	anc	3168	3168	0.37486687965921195	0.8	2	0	8	3	experiment	05G
T81_2_0	HAMBI_1896	evo	1280	1280	0.15146136551887351	0.1	2	0	8	3	experiment	05G
T81_s_0	HAMBI_1977	anc	7328	7328	0.7597719025401762	0.8	1	NA	0	3	masterplate	05G
T81_s_0	HAMBI_1287	anc	971	971	0.1006739243131156	0.1	1	NA	0	3	masterplate	05G
T81_s_0	HAMBI_1896	evo	1346	1346	0.13955417314670815	0.1	1	NA	0	3	masterplate	05G
T82_1_0	HAMBI_1977	anc	8991	8991	0.8155102040816327	0.1	1	0	8	3	experiment	11H
T82_1_0	HAMBI_1896	evo	1349	1349	0.12235827664399093	0.1	1	0	8	3	experiment	11H
T82_1_0	HAMBI_1287	evo	685	685	0.06213151927437642	0.8	1	0	8	3	experiment	11H
T82_2_0	HAMBI_1977	anc	10595	10595	0.7681989559164734	0.1	2	0	8	3	experiment	11H
T82_2_0	HAMBI_1896	evo	2641	2641	0.19148781902552203	0.1	2	0	8	3	experiment	11H
T82_2_0	HAMBI_1287	evo	556	556	0.04031322505800464	0.8	2	0	8	3	experiment	11H
T82_s_0	HAMBI_1287	evo	4952	4952	0.6579856497475418	0.8	1	NA	0	3	masterplate	11H
T82_s_0	HAMBI_1896	evo	1673	1673	0.22229604039330322	0.1	1	NA	0	3	masterplate	11H
T82_s_0	HAMBI_1977	anc	901	901	0.11971830985915492	0.1	1	NA	0	3	masterplate	11H
T83_1_0	HAMBI_1977	anc	9529	9529	0.8259512871630407	0.1	1	0	8	3	experiment	07H
T83_1_0	HAMBI_1896	evo	1251	1251	0.10843373493975904	0.8	1	0	8	3	experiment	07H
T83_1_0	HAMBI_1287	evo	757	757	0.06561497789720032	0.1	1	0	8	3	experiment	07H
T83_2_0	HAMBI_1977	anc	9024	9024	0.7438180019782393	0.1	2	0	8	3	experiment	07H
T83_2_0	HAMBI_1896	evo	2359	2359	0.19444444444444445	0.8	2	0	8	3	experiment	07H
T83_2_0	HAMBI_1287	evo	749	749	0.06173755357731619	0.1	2	0	8	3	experiment	07H
T83_s_0	HAMBI_1896	evo	8268	8268	0.8680314960629921	0.8	1	NA	0	3	masterplate	07H
T83_s_0	HAMBI_1977	anc	1257	1257	0.13196850393700787	0.1	1	NA	0	3	masterplate	07H
T83_s_0	HAMBI_1287	evo	192	0	0	0.1	1	NA	0	3	masterplate	07H
T84_1_0	HAMBI_1977	anc	11345	11345	0.8278604786923526	0.8	1	0	8	3	experiment	05H
T84_1_0	HAMBI_1896	evo	1598	1598	0.11660828955049621	0.1	1	0	8	3	experiment	05H
T84_1_0	HAMBI_1287	evo	761	761	0.055531231757151196	0.1	1	0	8	3	experiment	05H
T84_2_0	HAMBI_1977	anc	10799	10799	0.7594767564526338	0.8	2	0	8	3	experiment	05H
T84_2_0	HAMBI_1896	evo	2659	2659	0.18700330543638793	0.1	2	0	8	3	experiment	05H
T84_2_0	HAMBI_1287	evo	761	761	0.05351993811097827	0.1	2	0	8	3	experiment	05H
T84_s_0	HAMBI_1977	anc	7786	7786	0.7299146901659324	0.8	1	NA	0	3	masterplate	05H
T84_s_0	HAMBI_1287	evo	1157	1157	0.1084653604574857	0.1	1	NA	0	3	masterplate	05H
T84_s_0	HAMBI_1896	evo	1724	1724	0.16161994937658197	0.1	1	NA	0	3	masterplate	05H
T85_1_0	HAMBI_1287	anc	7572	7572	0.6660216377869645	0.8	1	0	8	3	experiment	10G
T85_1_0	HAMBI_1896	anc	3797	3797	0.33397836221303545	0.1	1	0	8	3	experiment	10G
T85_1_0	HAMBI_1977	evo	85	0	0	0.1	1	0	8	3	experiment	10G
T85_2_0	HAMBI_1287	anc	8846	8846	0.5380778588807786	0.8	2	0	8	3	experiment	10G
T85_2_0	HAMBI_1977	evo	4332	4332	0.2635036496350365	0.1	2	0	8	3	experiment	10G
T85_2_0	HAMBI_1896	anc	3262	3262	0.19841849148418492	0.1	2	0	8	3	experiment	10G
T85_s_0	HAMBI_1287	anc	4349	4349	0.6338726133216732	0.8	1	NA	0	3	masterplate	10G
T85_s_0	HAMBI_1896	anc	1623	1623	0.2365544381285527	0.1	1	NA	0	3	masterplate	10G
T85_s_0	HAMBI_1977	evo	889	889	0.12957294854977408	0.1	1	NA	0	3	masterplate	10G
T86_1_0	HAMBI_1287	anc	5405	5405	0.5328798185941043	0.1	1	0	8	3	experiment	04G
T86_1_0	HAMBI_1896	anc	2849	2849	0.2808833678398896	0.8	1	0	8	3	experiment	04G
T86_1_0	HAMBI_1977	evo	1889	1889	0.1862368135660061	0.1	1	0	8	3	experiment	04G
T86_2_0	HAMBI_1287	anc	5123	5123	0.5173179844491568	0.1	2	0	8	3	experiment	04G
T86_2_0	HAMBI_1896	anc	2877	2877	0.2905180248409573	0.8	2	0	8	3	experiment	04G
T86_2_0	HAMBI_1977	evo	1903	1903	0.1921639907098859	0.1	2	0	8	3	experiment	04G
T86_s_0	HAMBI_1896	anc	5064	5064	0.8020272410516313	0.8	1	NA	0	3	masterplate	04G
T86_s_0	HAMBI_1287	anc	627	627	0.09930313588850175	0.1	1	NA	0	3	masterplate	04G
T86_s_0	HAMBI_1977	evo	623	623	0.09866962305986696	0.1	1	NA	0	3	masterplate	04G
T87_1_0	HAMBI_1287	anc	5047	5047	0.5040447418356137	0.1	1	0	8	3	experiment	02G
T87_1_0	HAMBI_1977	evo	2402	2402	0.23988814541096573	0.8	1	0	8	3	experiment	02G
T87_1_0	HAMBI_1896	anc	2564	2564	0.25606711275342053	0.1	1	0	8	3	experiment	02G
T87_2_0	HAMBI_1287	anc	6559	6559	0.7038308831419681	0.1	2	0	8	3	experiment	02G
T87_2_0	HAMBI_1977	evo	2760	2760	0.296169116858032	0.8	2	0	8	3	experiment	02G
T87_2_0	HAMBI_1896	anc	124	0	0	0.1	2	0	8	3	experiment	02G
T87_s_0	HAMBI_1977	evo	3436	3436	0.7479320853286896	0.8	1	NA	0	3	masterplate	02G
T87_s_0	HAMBI_1287	anc	437	437	0.09512407488027863	0.1	1	NA	0	3	masterplate	02G
T87_s_0	HAMBI_1896	anc	721	721	0.15694383979103177	0.1	1	NA	0	3	masterplate	02G
T88_1_0	HAMBI_1977	evo	7397	7397	0.6893755824790307	0.1	1	0	8	3	experiment	10H
T88_1_0	HAMBI_1896	anc	2568	2568	0.23932898415657036	0.1	1	0	8	3	experiment	10H
T88_1_0	HAMBI_1287	evo	765	765	0.07129543336439888	0.8	1	0	8	3	experiment	10H
T88_2_0	HAMBI_1977	evo	10339	10339	0.6814526759820723	0.1	2	0	8	3	experiment	10H
T88_2_0	HAMBI_1896	anc	3807	3807	0.2509227524387029	0.1	2	0	8	3	experiment	10H
T88_2_0	HAMBI_1287	evo	1026	1026	0.06762457157922488	0.8	2	0	8	3	experiment	10H
T88_s_0	HAMBI_1287	evo	4865	4865	0.5571461291800275	0.8	1	NA	0	3	masterplate	10H
T88_s_0	HAMBI_1896	anc	2802	2802	0.32088868529546494	0.1	1	NA	0	3	masterplate	10H
T88_s_0	HAMBI_1977	evo	1065	1065	0.12196518552450755	0.1	1	NA	0	3	masterplate	10H
T89_1_0	HAMBI_1977	evo	7157	7157	0.6877762829137036	0.1	1	0	8	3	experiment	04H
T89_1_0	HAMBI_1896	anc	2670	2670	0.25658274072650394	0.8	1	0	8	3	experiment	04H
T89_1_0	HAMBI_1287	evo	579	579	0.05564097635979243	0.1	1	0	8	3	experiment	04H
T89_2_0	HAMBI_1977	evo	8863	8863	0.6414097553915183	0.1	2	0	8	3	experiment	04H
T89_2_0	HAMBI_1896	anc	3487	3487	0.25235200463163987	0.8	2	0	8	3	experiment	04H
T89_2_0	HAMBI_1287	evo	1468	1468	0.1062382399768418	0.1	2	0	8	3	experiment	04H
T89_s_0	HAMBI_1896	anc	6169	6169	0.7917094455852156	0.8	1	NA	0	3	masterplate	04H
T89_s_0	HAMBI_1287	evo	815	815	0.10459445585215606	0.1	1	NA	0	3	masterplate	04H
T89_s_0	HAMBI_1977	evo	808	808	0.10369609856262833	0.1	1	NA	0	3	masterplate	04H
T90_1_0	HAMBI_1287	evo	2353	2353	0.42969320672023376	0.1	1	0	8	3	experiment	02H
T90_1_0	HAMBI_1977	evo	1447	1447	0.26424397370343317	0.8	1	0	8	3	experiment	02H
T90_1_0	HAMBI_1896	anc	1676	1676	0.3060628195763331	0.1	1	0	8	3	experiment	02H
T90_2_0	HAMBI_1287	evo	5703	5703	0.43237300985595145	0.1	2	0	8	3	experiment	02H
T90_2_0	HAMBI_1896	anc	4493	4493	0.3406368460955269	0.1	2	0	8	3	experiment	02H
T90_2_0	HAMBI_1977	evo	2994	2994	0.2269901440485216	0.8	2	0	8	3	experiment	02H
T90_s_0	HAMBI_1977	evo	2776	2776	0.7225403435710568	0.8	1	NA	0	3	masterplate	02H
T90_s_0	HAMBI_1896	anc	702	702	0.18271733472149923	0.1	1	NA	0	3	masterplate	02H
T90_s_0	HAMBI_1287	evo	364	364	0.09474232170744404	0.1	1	NA	0	3	masterplate	02H
T91_1_0	HAMBI_1287	anc	7454	7454	0.9050509956289461	0.8	1	0	8	3	experiment	12G
T91_1_0	HAMBI_1896	evo	782	782	0.09494900437105391	0.1	1	0	8	3	experiment	12G
T91_1_0	HAMBI_1977	evo	88	0	0	0.1	1	0	8	3	experiment	12G
T91_2_0	HAMBI_1287	anc	7865	7865	0.7095173658096526	0.8	2	0	8	3	experiment	12G
T91_2_0	HAMBI_1977	evo	3220	3220	0.2904826341903473	0.1	2	0	8	3	experiment	12G
T91_2_0	HAMBI_1896	evo	343	0	0	0.1	2	0	8	3	experiment	12G
T91_s_0	HAMBI_1287	anc	3160	3160	0.5667144906743186	0.8	1	NA	0	3	masterplate	12G
T91_s_0	HAMBI_1896	evo	1413	1413	0.2534074605451937	0.1	1	NA	0	3	masterplate	12G
T91_s_0	HAMBI_1977	evo	1003	1003	0.1798780487804878	0.1	1	NA	0	3	masterplate	12G
T92_1_0	HAMBI_1287	anc	5403	5403	0.6482303539292141	0.1	1	0	8	3	experiment	08G
T92_1_0	HAMBI_1977	evo	2424	2424	0.29082183563287345	0.1	1	0	8	3	experiment	08G
T92_1_0	HAMBI_1896	evo	508	508	0.06094781043791242	0.8	1	0	8	3	experiment	08G
T92_2_0	HAMBI_1287	anc	7719	7719	0.6622340425531915	0.1	2	0	8	3	experiment	08G
T92_2_0	HAMBI_1977	evo	3294	3294	0.2826012354152368	0.1	2	0	8	3	experiment	08G
T92_2_0	HAMBI_1896	evo	643	643	0.055164722031571724	0.8	2	0	8	3	experiment	08G
T92_s_0	HAMBI_1896	evo	8801	8801	0.8438159156279962	0.8	1	NA	0	3	masterplate	08G
T92_s_0	HAMBI_1977	evo	965	965	0.0925215723873442	0.1	1	NA	0	3	masterplate	08G
T92_s_0	HAMBI_1287	anc	664	664	0.06366251198465964	0.1	1	NA	0	3	masterplate	08G
T93_1_0	HAMBI_1287	anc	5804	5804	0.6186973670184416	0.1	1	0	8	3	experiment	06G
T93_1_0	HAMBI_1977	evo	2945	2945	0.31393241658671783	0.8	1	0	8	3	experiment	06G
T93_1_0	HAMBI_1896	evo	632	632	0.06737021639484063	0.1	1	0	8	3	experiment	06G
T93_2_0	HAMBI_1287	anc	6416	6416	0.6259512195121951	0.1	2	0	8	3	experiment	06G
T93_2_0	HAMBI_1977	evo	3253	3253	0.3173658536585366	0.8	2	0	8	3	experiment	06G
T93_2_0	HAMBI_1896	evo	581	581	0.056682926829268294	0.1	2	0	8	3	experiment	06G
T93_s_0	HAMBI_1977	evo	6325	6325	0.725510438173893	0.8	1	NA	0	3	masterplate	06G
T93_s_0	HAMBI_1287	anc	840	840	0.09635237439779766	0.1	1	NA	0	3	masterplate	06G
T93_s_0	HAMBI_1896	evo	1553	1553	0.17813718742830925	0.1	1	NA	0	3	masterplate	06G
T94_1_0	HAMBI_1287	evo	5515	5515	0.3916625239684681	0.8	1	0	8	3	experiment	12H
T94_1_0	HAMBI_1977	evo	6454	6454	0.45834812868404234	0.1	1	0	8	3	experiment	12H
T94_1_0	HAMBI_1896	evo	2112	2112	0.14998934734748953	0.1	1	0	8	3	experiment	12H
T94_2_0	HAMBI_1977	evo	8660	8660	0.7628611698379141	0.1	2	0	8	3	experiment	12H
T94_2_0	HAMBI_1896	evo	1931	1931	0.17010218463706836	0.1	2	0	8	3	experiment	12H
T94_2_0	HAMBI_1287	evo	761	761	0.06703664552501762	0.8	2	0	8	3	experiment	12H
T94_s_0	HAMBI_1287	evo	3578	3578	0.5660496756842271	0.8	1	NA	0	3	masterplate	12H
T94_s_0	HAMBI_1896	evo	1799	1799	0.28460686600221485	0.1	1	NA	0	3	masterplate	12H
T94_s_0	HAMBI_1977	evo	944	944	0.14934345831355797	0.1	1	NA	0	3	masterplate	12H
T95_1_0	HAMBI_1977	evo	8220	8220	0.7996108949416343	0.1	1	0	8	3	experiment	08H
T95_1_0	HAMBI_1896	evo	1408	1408	0.1369649805447471	0.8	1	0	8	3	experiment	08H
T95_1_0	HAMBI_1287	evo	652	652	0.06342412451361867	0.1	1	0	8	3	experiment	08H
T95_2_0	HAMBI_1977	evo	9426	9426	0.7373279098873592	0.1	2	0	8	3	experiment	08H
T95_2_0	HAMBI_1896	evo	2523	2523	0.19735607008760953	0.8	2	0	8	3	experiment	08H
T95_2_0	HAMBI_1287	evo	835	835	0.06531602002503129	0.1	2	0	8	3	experiment	08H
T95_s_0	HAMBI_1896	evo	8037	8037	0.8128856073632043	0.8	1	NA	0	3	masterplate	08H
T95_s_0	HAMBI_1287	evo	887	887	0.08971376555072318	0.1	1	NA	0	3	masterplate	08H
T95_s_0	HAMBI_1977	evo	963	963	0.09740062708607262	0.1	1	NA	0	3	masterplate	08H
T96_1_0	HAMBI_1287	evo	5248	5248	0.5216699801192843	0.1	1	0	8	3	experiment	06H
T96_1_0	HAMBI_1977	evo	3780	3780	0.3757455268389662	0.8	1	0	8	3	experiment	06H
T96_1_0	HAMBI_1896	evo	1032	1032	0.1025844930417495	0.1	1	0	8	3	experiment	06H
T96_2_0	HAMBI_1977	evo	7432	7432	0.6949041608228144	0.8	2	0	8	3	experiment	06H
T96_2_0	HAMBI_1896	evo	2138	2138	0.19990649836372137	0.1	2	0	8	3	experiment	06H
T96_2_0	HAMBI_1287	evo	1125	1125	0.10518934081346423	0.1	2	0	8	3	experiment	06H
T96_s_0	HAMBI_1977	evo	7810	7810	0.7681715353594964	0.8	1	NA	0	3	masterplate	06H
T96_s_0	HAMBI_1896	evo	1673	1673	0.16455198190223272	0.1	1	NA	0	3	masterplate	06H
T96_s_0	HAMBI_1287	evo	684	684	0.06727648273827087	0.1	1	NA	0	3	masterplate	06H
